id,birth_year,gender,tenure,industry,occupation,org_size,household,metro_or_regional,time_q4_2020,time_q4_2020_1,time_rem_2021,pref_time_2021,pref_time_future,these_questions_are_about,in_the_past_6,how_often_do_you,how_often_would_you,does_your_employer_have,how_much_of_your,thinking_about_your_employer,thinking_about_your_employer_1,thinking_about_your_employer_2,thinking_about_your_employer_3,how_do_you_feel,org_encouraged,org_prepared,org_common,permission,collaboration,thinking_about_remote_working,thinking_about_remote_working_1,do_you_think_remote,who_is_most_supportive,org_encourage_future,org_support_future,choice_future,commute_time,think_about_your_experience,caring_time,family_time,think_about_your_experience_1,commute_time_1,think_about_your_experience_2,caring_time_1,family_time_1,think_about_your_experience_3,imagine_your_employer_offered,what_is_the_biggest,have_the_following_barriers,have_the_following_barriers_1,have_the_following_barriers_2,have_the_following_barriers_3,have_the_following_barriers_4,have_the_following_barriers_5,have_the_following_barriers_6,have_the_following_barriers_7,have_the_following_barriers_8,have_the_following_barriers_9,have_the_following_barriers_10,have_the_following_barriers_11,have_the_following_barriers_12,have_the_following_barriers_13,have_the_following_barriers_14,have_the_following_barriers_15,feel_better,more_active,feel_better_1,manages_people,do_employees_you_manage,mgmt_discretion,mgmt_retain,mgmt_recruit,team_collab,mgmt_ease_remote,mgmt_poor_performers,mgmt_prepared_remote,mgmt_focus_results,mgmt_contact,productivity,now_think_about_the,major_barrier1,major_barrier2,major_barrier3,minor_barrier1,minor_barrier2,minor_barrier3,age
441,1990,female,between 6 and 12 months,other services,clerical and administrative workers - general clerical workers,between 20 and 199,couple with dependent children,regional,100% - i spent all of my time remote working,100% - all of my time,100% - i spent all of my time remote working,100% - all of my time,100% - all of my time,no,no,,,no,,5,4,5,1,strongly positive,5,5,5,4,3,2,4,strongly positive,they are about the same,somewhat likely,very likely,somewhat likely,0.0,7.0,4.0,3.0,10.0,0.0,7.0,4.0,3.0,10.0,no,,stayed about the same,stayed about the same,stayed about the same,stayed about the same,somewhat improved,stayed about the same,stayed about the same,stayed about the same,stayed about the same,somewhat improved,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,4,4,3,no,,,,,,,,,,,im 50% more productive when working remotely (or more),,,,,,,,31
442,1984,male,between 1 and 5 years,financial and insurance,"professionals - business, human resource and marketing professionals",more than 200,couple with no dependent children,metro,50% - i spent about half of my time remote working,40%,30%,30%,50% - about half of my time,yes,yes,50% - about half of my time,40%,yes,30%,4,1,1,5,strongly positive,4,5,5,5,5,1,1,strongly positive,my direct manger(s),very likely,somewhat likely,somewhat likely,9.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,5.0,7.0,yes,0.3,somewhat improved,significantly improved,stayed about the same,somewhat improved,somewhat worsened,somewhat improved,significantly improved,somewhat worsened,somewhat improved,somewhat improved,somewhat improved,stayed about the same,stayed about the same,not a barrier for me,not a barrier for me,somewhat worsened,5,5,5,yes,yes,4.0,5.0,3.0,5.0,4.0,1.0,4.0,5.0,4.0,im 50% more productive when working remotely (or more),im 50% more productive when working remotely (or more),lack of privacy,lack of privacy,difficulty innovating,noisy work environment,lack of appropriate work and meeting spaces,interruptions,37
443,1995,female,between 1 and 5 years,retail trade,clerical and administrative workers - clerical and office support workers,between 20 and 199,other one family household,metro,100% - i spent all of my time remote working,100% - all of my time,80%,100% - all of my time,50% - about half of my time,yes,no,,,yes,50% - about half of my time,4,1,4,5,strongly positive,4,4,2,4,3,2,4,somewhat negative,they are about the same,somewhat unlikely,neither unlikely or likely,neither unlikely or likely,2.0,7.0,2.0,6.0,7.0,,7.0,3.0,6.0,8.0,yes,0.05,not a barrier for me,not a barrier for me,not a barrier for me,stayed about the same,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,stayed about the same,stayed about the same,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,4,2,2,no,,,,,,,,,,,im 20% more productive when working remotely,,difficulty collaborating with remote colleagues,problems with audio-visual setup,difficulty innovating,noisy work environment,lack of appropriate work and meeting spaces,lack of appropriate work and meeting spaces,26
444,1985,male,between 1 and 5 years,information media and telecommunications,"managers - chief executives, general managers and legislators",between 20 and 199,other one family household,metro,30%,30%,30%,30%,20%,yes,no,,,no,,3,4,3,4,somewhat positive,4,3,4,5,2,3,4,somewhat positive,my direct manger(s),somewhat unlikely,somewhat likely,somewhat unlikely,2.0,10.0,4.0,2.0,6.0,2.0,10.0,3.0,4.0,5.0,no,,stayed about the same,somewhat improved,somewhat worsened,somewhat improved,somewhat improved,stayed about the same,somewhat improved,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,somewhat improved,somewhat improved,significantly improved,4,3,4,no,,,,,,,,,,,im 10% more productive when working remotely,,,,,,,,36
445,1991,male,between 1 and 5 years,administrative and support,sales workers - sales representatives and agents,more than 200,single person,metro,40%,100% - all of my time,less than 10% of my time,40%,20%,yes,no,,,yes,50% - about half of my time,4,1,1,2,somewhat positive,2,3,2,4,2,3,4,neither positive nor negative,they are about the same,somewhat unlikely,somewhat unlikely,somewhat unlikely,2.0,8.0,3.0,3.0,8.0,1.0,8.0,3.0,4.0,8.0,no,,somewhat improved,stayed about the same,stayed about the same,somewhat worsened,stayed about the same,stayed about the same,somewhat worsened,somewhat improved,somewhat improved,stayed about the same,somewhat worsened,stayed about the same,stayed about the same,stayed about the same,somewhat worsened,somewhat improved,3,2,4,no,,,,,,,,,,,im 10% less productive when working remotely,,difficulty collaborating with remote colleagues,problems with audio-visual setup,difficulty innovating,lack of privacy,lack of privacy,lack of appropriate work and meeting spaces,30
446,1983,male,more than 5 years,information media and telecommunications,managers - specialist managers,more than 200,couple with dependent children,metro,100% - i spent all of my time remote working,100% - all of my time,80%,100% - all of my time,100% - all of my time,yes,yes,80%,100% - all of my time,yes,20%,4,3,3,4,somewhat positive,4,5,5,4,4,3,5,somewhat positive,senior leadership,somewhat likely,somewhat likely,somewhat likely,2.0,8.0,4.0,2.0,8.0,1.0,8.0,4.0,4.0,7.0,yes,0.1,somewhat improved,somewhat improved,stayed about the same,somewhat improved,stayed about the same,somewhat improved,stayed about the same,stayed about the same,somewhat improved,somewhat improved,somewhat improved,somewhat improved,significantly improved,somewhat improved,stayed about the same,somewhat improved,4,4,3,yes,yes,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,im 20% more productive when working remotely,im 20% more productive when working remotely,interruptions,problems with audio-visual setup,interruptions,noisy work environment,lack of appropriate work and meeting spaces,connectivity/internet issues,38
447,1980,female,between 1 and 5 years,health care and social assistance,professionals - health professionals,between 5 and 19,couple with dependent children,regional,30%,20%,20%,20%,20%,yes,yes,20%,20%,unsure,,4,2,4,5,somewhat positive,4,4,4,4,4,2,4,somewhat positive,they are about the same,neither unlikely or likely,neither unlikely or likely,somewhat unlikely,3.0,6.0,4.0,4.0,7.0,1.0,6.0,6.0,4.0,7.0,no,,somewhat worsened,somewhat worsened,somewhat worsened,somewhat worsened,somewhat improved,somewhat worsened,somewhat worsened,somewhat improved,stayed about the same,somewhat worsened,somewhat improved,not a barrier for me,somewhat improved,stayed about the same,not a barrier for me,somewhat improved,4,5,4,yes,no,,,,,,,,,,my productivity is about same when i work remotely,my productivity is about same when i work remotely,,,,,,,41
448,1996,female,between 1 and 5 years,other services,clerical and administrative workers - general clerical workers,between 20 and 199,couple with no dependent children,metro,60%,70%,40%,30%,80%,yes,yes,70%,80%,yes,50% - about half of my time,4,5,4,2,somewhat positive,4,3,4,5,4,5,3,neither positive nor negative,my direct manger(s),somewhat likely,very likely,somewhat likely,1.0,8.0,3.0,4.0,8.0,1.0,7.0,2.0,5.0,9.0,yes,0.1,somewhat improved,significantly improved,stayed about the same,somewhat worsened,somewhat worsened,stayed about the same,somewhat worsened,somewhat worsened,somewhat worsened,somewhat worsened,stayed about the same,stayed about the same,somewhat improved,significantly improved,somewhat improved,somewhat improved,4,3,5,no,,,,,,,,,,,im 10% more productive when working remotely,,difficulty collaborating with remote colleagues,connectivity/internet issues,difficulty innovating,interruptions,problems with audio-visual setup,lack of appropriate work and meeting spaces,25
449,1977,male,between 1 and 5 years,education and training,professionals - education professionals,more than 200,couple with dependent children,metro,30%,less than 10% of my time,less than 10% of my time,100% - all of my time,100% - all of my time,no,no,,,yes,100% - all of my time,1,1,1,1,strongly negative,1,4,1,1,5,5,3,strongly positive,they are about the same,very unlikely,very unlikely,very unlikely,2.0,8.0,3.0,5.0,6.0,0.0,10.0,3.0,5.0,6.0,yes,0.05,not a barrier for me,not a barrier for me,stayed about the same,not a barrier for me,not a barrier for me,stayed about the same,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,significantly improved,significantly improved,significantly improved,significantly improved,significantly improved,5,5,1,yes,yes,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,im 50% more productive when working remotely (or more),im 50% more productive when working remotely (or more),interruptions,problems with audio-visual setup,connectivity/internet issues,lack of privacy,lack of appropriate work and meeting spaces,interruptions,44
450,1977,male,more than 5 years,information media and telecommunications,"managers - chief executives, general managers and legislators",more than 200,couple with dependent children,metro,20%,20%,20%,20%,20%,yes,yes,20%,20%,yes,20%,4,5,5,3,strongly positive,3,4,5,3,5,5,4,strongly positive,my direct manger(s),somewhat likely,very likely,very likely,3.0,5.0,3.0,5.0,8.0,5.0,4.0,4.0,7.0,4.0,yes,0.2,significantly improved,somewhat improved,stayed about the same,significantly improved,somewhat improved,stayed about the same,significantly improved,somewhat improved,significantly improved,somewhat improved,stayed about the same,somewhat improved,somewhat improved,significantly improved,somewhat improved,stayed about the same,5,5,4,yes,yes,5.0,4.0,3.0,2.0,3.0,4.0,5.0,4.0,3.0,im 50% more productive when working remotely (or more),im 50% more productive when working remotely (or more),,,,,,,44
451,1982,male,between 1 and 5 years,accommodation and food,"managers - hospitality, retail and service managers",between 5 and 19,couple with dependent children,regional,less than 10% of my time,less than 10% of my time,less than 10% of my time,less than 10% of my time,less than 10% of my time,no,yes,less than 10% of my time,less than 10% of my time,yes,100% - all of my time,5,5,5,3,strongly positive,3,3,2,3,3,3,4,strongly positive,senior leadership,neither unlikely or likely,very unlikely,neither unlikely or likely,1.0,8.0,3.0,5.0,7.0,0.0,5.0,5.0,7.0,7.0,no,,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,significantly improved,significantly improved,significantly improved,significantly improved,significantly improved,significantly improved,significantly improved,significantly improved,3,3,3,yes,no,,,,,,,,,,my productivity is about same when i work remotely,my productivity is about same when i work remotely,,,,,,,39
452,1957,female,more than 5 years,health care and social assistance,professionals - health professionals,more than 200,single person,regional,20%,i would not have preferred to work remotely,rarely or never,50% - about half of my time,50% - about half of my time,yes,no,,,no,,4,2,2,4,somewhat positive,5,4,4,4,3,3,4,strongly positive,they are about the same,somewhat likely,very likely,neither unlikely or likely,2.0,8.0,,6.0,8.0,1.0,8.0,,7.0,8.0,no,,stayed about the same,somewhat worsened,stayed about the same,stayed about the same,stayed about the same,stayed about the same,somewhat worsened,stayed about the same,somewhat improved,stayed about the same,stayed about the same,somewhat worsened,stayed about the same,stayed about the same,stayed about the same,stayed about the same,2,2,4,no,,,,,,,,,,,im 10% less productive when working remotely,,difficulty collaborating with remote colleagues,connectivity/internet issues,connectivity/internet issues,interruptions,problems with audio-visual setup,interruptions,64
453,1982,male,more than 5 years,construction,"managers - chief executives, general managers and legislators",between 20 and 199,couple with dependent children,metro,50% - i spent about half of my time remote working,40%,10%,20%,i would prefer not to work remotely,no,yes,40%,30%,no,,3,3,2,4,somewhat positive,2,3,2,2,1,2,4,neither positive nor negative,senior leadership,very unlikely,neither unlikely or likely,somewhat likely,10.0,1.0,2.0,10.0,1.0,,,,24.0,,yes,0.1,somewhat worsened,somewhat worsened,stayed about the same,stayed about the same,significantly worsened,somewhat worsened,stayed about the same,somewhat worsened,somewhat improved,somewhat worsened,stayed about the same,stayed about the same,somewhat improved,significantly worsened,stayed about the same,stayed about the same,2,1,2,yes,yes,3.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,im 30% more productive when working remotely,im 30% more productive when working remotely,noisy work environment,connectivity/internet issues,interruptions,difficulty collaborating with remote colleagues,problems with audio-visual setup,connectivity/internet issues,39
454,1983,male,between 1 and 5 years,wholesale trade,managers - specialist managers,between 20 and 199,couple with dependent children,regional,20%,30%,20%,30%,20%,yes,yes,20%,30%,yes,80%,4,4,3,4,somewhat positive,4,4,4,3,4,3,4,somewhat positive,senior leadership,neither unlikely or likely,neither unlikely or likely,somewhat likely,1.0,7.0,4.0,4.0,8.0,1.0,7.0,3.0,3.0,10.0,no,,somewhat improved,stayed about the same,somewhat improved,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,somewhat worsened,stayed about the same,somewhat improved,somewhat improved,somewhat improved,stayed about the same,somewhat improved,somewhat improved,4,4,3,no,,,,,,,,,,,im 30% more productive when working remotely,,lack of privacy,lack of privacy,difficulty innovating,interruptions,lack of appropriate work and meeting spaces,interruptions,38
